Symbol,Price,Action,Score,Confidence,Horizon,L1_Score,L1_Reasoning,L2_Score,L2_Reasoning,L3_Score,L3_Reasoning,P_Target,P_Stop,Pred_Return,MarketCap_Cr,Rebound_Score,Oversold_Score,Valuation_Score,Growth_Score,Technical_Score,Momentum_Score,Flag_52W_LOW,Flag_OVERSOLD,Flag_Double_Bottom,Double_Bottom_Stage,Double_Bottom_Score,Pct_From_52W_High,Pct_From_52W_Low,52W_High,52W_Low,RSI,Final_Rank_Score,PE_Ratio,PB_Ratio,ROE,Revenue_Growth_Pct,Debt_Equity,Index_Name
IOC,157.18,WAIT,51.6,0.38,4.2 days,78.1,High ROE (21.0%) | Low Leverage (D/E: 0.58),38.0,Constructive RSI (Neutral-Bullish),15.4,MC Target Prob: 0.6% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.37,0.014,191484.0,91.2,41.7,100.0,80.0,85.0,100.0,NO,NO,YES,Neckline Breakout,75.0,-5.25,47.67,165.88,106.44,47.6,63.5,4.4,0.85,21.0,6.7,0.58,"Nifty Energy, Nifty Infra"
JPPOWER,16.48,AVOID,38.3,0.33,3.4 days,53.5,Low Leverage (D/E: 0.27),20.0,Neutral Setup,36.1,MC Target Prob: 8.7% | Model Predicts +2.4% (10d) | Expected Horizon: 3.4d,0.09,0.56,0.0243,12686.0,64.0,90.0,55.0,32.5,65.0,70.0,NO,YES,YES,Breakdown,10.0,-39.48,26.48,27.23,13.03,35.9,46.0,37.8,1.81,3.6,3.4,0.27,Nifty Energy
JSWENERGY,494.65,AVOID,46.2,0.35,3.7 days,57.6,Strong Revenue Growth (41.0%) | Healthy Margins (11.8%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,3.3,MC Target Prob: 4.7% | Expected Horizon: 3.7d,0.05,0.48,-0.0157,104620.0,76.2,46.7,25.0,55.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-14.27,15.09,576.97,429.8,57.8,55.2,44.8,3.25,8.8,41.0,2.29,Nifty Energy
LODHA,1058.8,AVOID,47.6,0.34,3.7 days,74.6,High ROE (15.7%) | Low Leverage (D/E: 0.42) | Healthy Margins (20.6%),38.0,Constructive RSI (Neutral-Bullish),3.5,MC Target Prob: 5.0% | Expected Horizon: 3.7d,0.05,0.49,-0.0132,86106.0,67.2,70.0,55.0,60.0,70.0,100.0,YES,NO,YES,Breakdown,10.0,-29.93,0.67,1511.02,1051.78,45.8,53.5,25.2,3.7,15.7,7.6,0.42,Nifty Realty
LT,3828.41,AVOID,41.6,0.31,4.3 days,70.2,High ROE (17.0%) | Low Leverage (D/E: 0.98),20.0,Neutral Setup,15.2,MC Target Prob: 0.2% | Model Predicts Positive Return | Expected Horizon: 4.3d,0.0,0.34,0.002,533140.0,51.2,61.7,40.0,45.0,35.0,85.0,NO,NO,NO,None,0.0,-7.15,27.76,4123.13,2996.66,30.4,44.5,33.1,4.88,17.0,11.7,0.98,Nifty Infra
M&M,3649.5,WAIT,56.9,0.43,4.2 days,75.9,Strong Revenue Growth (30.9%) | High ROE (18.8%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.8,MC Target Prob: 1.1% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.35,0.0083,354525.0,73.8,41.7,65.0,100.0,100.0,100.0,NO,NO,NO,None,0.0,-4.02,47.67,3802.4,2471.39,53.3,62.0,19.4,3.54,18.8,30.9,1.25,Nifty Auto
MARUTI,16152.0,AVOID,44.1,0.32,4.5 days,75.8,Strong Revenue Growth (28.2%) | Low Leverage (D/E: 0.00),20.0,Neutral Setup,15.1,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.26,0.0178,411018.0,63.0,51.7,55.0,55.0,85.0,100.0,NO,NO,NO,None,0.0,-6.59,44.11,17292.0,11208.44,39.5,49.8,28.0,3.84,14.4,28.2,0.0,Nifty Auto
MAXHEALTH,1033.6,AVOID,39.9,0.28,3.9 days,72.2,Low Leverage (D/E: 0.32) | Healthy Margins (17.2%),20.0,Neutral Setup,2.0,MC Target Prob: 2.9% | Expected Horizon: 3.9d,0.03,0.43,-0.0006,98049.0,58.0,80.0,25.0,70.0,35.0,85.0,YES,NO,YES,Breakdown,10.0,-20.49,7.31,1299.9,963.19,33.9,45.3,68.3,9.11,14.3,12.2,0.32,Nifty Infra
MGL,1037.49,AVOID,41.9,0.29,3.8 days,76.5,Low Leverage (D/E: 0.03) | Healthy Margins (10.2%),20.0,Neutral Setup,2.1,MC Target Prob: 3.0% | Expected Horizon: 3.8d,0.03,0.47,-0.005,10566.0,66.8,100.0,80.0,22.5,35.0,70.0,YES,YES,YES,Breakdown,10.0,-31.12,0.0,1506.19,1037.49,26.3,49.4,12.6,1.64,13.6,4.5,0.03,Nifty Energy
MOTHERSON,113.2,AVOID,40.2,0.31,3.9 days,66.2,Low Leverage (D/E: 0.44),20.0,Neutral Setup,17.1,MC Target Prob: 3.0% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.03,0.42,0.0177,149765.0,77.0,43.3,40.0,90.0,50.0,85.0,NO,NO,YES,Confirmed Bounce,80.0,-7.32,51.07,122.14,74.93,26.5,51.2,38.9,4.06,10.1,14.9,0.44,"Nifty Auto, Nifty Infra"
MPHASIS,2788.8,WAIT,51.8,0.38,4.0 days,78.4,High ROE (18.3%) | Low Leverage (D/E: 0.24) | Healthy Margins (11.7%),38.0,Constructive RSI (Neutral-Bullish),16.2,MC Target Prob: 1.8% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.02,0.4,0.0143,43846.0,81.2,51.7,40.0,80.0,65.0,100.0,NO,NO,YES,Confirmed Bounce,80.0,-7.06,35.31,3000.6,2061.02,42.4,60.6,24.4,4.31,18.3,14.4,0.24,Nifty IT
NAVA,569.2,WAIT,64.5,0.53,3.5 days,82.3,Low Leverage (D/E: 0.21) | Healthy Margins (18.3%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,39.1,MC Target Prob: 13.0% | Model Predicts +3.0% (10d) | Expected Horizon: 3.5d,0.13,0.48,0.0304,16588.0,60.0,28.3,70.0,45.0,100.0,100.0,NO,NO,YES,Breakdown,10.0,-20.21,58.77,713.34,358.51,55.7,63.2,21.0,2.05,10.3,12.2,0.21,Nifty Energy
NHPC,79.85,WAIT,55.2,0.37,4.0 days,78.6,Strong Revenue Growth (19.2%) | Healthy Margins (32.4%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.0,MC Target Prob: 1.4% | Expected Horizon: 4.0d,0.01,0.43,-0.0121,73841.0,96.5,56.7,70.0,100.0,100.0,70.0,YES,NO,YES,Confirmed Bounce,70.0,-10.06,14.86,88.78,69.52,61.9,67.6,26.5,1.79,9.0,19.2,1.13,Nifty Energy
NLCINDIA,256.5,WAIT,67.2,0.48,3.7 days,78.6,High ROE (16.0%) | Low Leverage (D/E: 0.82) | Healthy Margins (20.1%),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,19.1,MC Target Prob: 5.9% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.06,0.49,0.0096,46556.0,72.5,28.3,80.0,10.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-8.82,34.69,281.31,190.43,57.2,68.8,13.2,2.16,16.0,-0.3,0.82,Nifty Energy
NTPC,346.48,WAIT,50.3,0.34,4.2 days,77.5,Healthy Margins (14.4%),44.0,Overbought RSI | Positive Trend Slope,0.4,MC Target Prob: 0.6% | Expected Horizon: 4.2d,0.01,0.36,-0.0204,351407.0,80.5,38.3,80.0,35.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,70.0,-3.09,20.19,357.51,288.28,71.3,59.4,11.9,1.73,13.7,8.0,1.18,"Nifty Energy, Nifty Infra"
NTPCGREEN,91.75,AVOID,44.0,0.33,3.8 days,53.7,Strong Revenue Growth (46.7%) | Healthy Margins (18.3%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.2,MC Target Prob: 1.7% | Expected Horizon: 3.8d,0.02,0.47,0.0,84078.0,63.2,70.0,25.0,55.0,100.0,100.0,YES,NO,YES,Breakdown,10.0,-25.36,5.36,122.92,87.08,46.0,49.8,160.9,4.56,2.8,46.7,1.65,Nifty Energy
OBEROIRLTY,1644.14,WAIT,61.1,0.44,3.9 days,84.9,Strong Revenue Growth (52.1%) | Low Leverage (D/E: 0.16) | Healthy Margins (41.7%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,16.3,MC Target Prob: 1.8% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.02,0.43,0.0009,57871.0,100.0,80.0,55.0,100.0,85.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-17.74,11.53,1998.79,1474.15,43.5,72.8,23.1,3.46,14.9,52.1,0.16,Nifty Realty
OFSS,7321.25,AVOID,48.7,0.33,3.9 days,85.0,Strong Revenue Growth (20.3%) | High ROE (32.6%) | Low Leverage (D/E: 0.00) | Healthy Margins (34.4%),20.0,Neutral Setup,17.1,MC Target Prob: 3.0% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.03,0.45,0.0006,82450.0,62.5,80.0,25.0,100.0,35.0,70.0,YES,NO,YES,Breakdown,10.0,-27.23,8.21,10061.23,6765.85,39.5,52.8,31.4,10.53,32.6,20.3,0.0,Nifty IT
OIL,451.1,WAIT,61.9,0.41,3.7 days,82.8,Low Leverage (D/E: 0.59) | Healthy Margins (19.5%),68.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Overbought RSI | Positive Trend Slope,4.1,MC Target Prob: 5.9% | Expected Horizon: 3.7d,0.06,0.48,-0.0167,78240.0,81.6,28.3,92.5,80.0,100.0,40.0,NO,NO,YES,Neckline Breakout,75.0,-3.62,35.64,468.06,332.56,76.5,67.8,11.8,1.35,12.7,5.2,0.59,Nifty Energy
ONGC,242.52,WAIT,59.2,0.38,4.0 days,68.8,Low Leverage (D/E: 0.43),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.9,MC Target Prob: 1.3% | Expected Horizon: 4.0d,0.01,0.42,-0.0059,332937.0,92.0,38.3,100.0,67.5,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-3.2,16.29,250.54,208.55,64.7,69.0,8.0,0.9,12.7,1.9,0.43,"Nifty Energy, Nifty Infra"
PERSISTENT,6251.57,WAIT,50.2,0.39,4.0 days,73.9,Strong Revenue Growth (25.1%) | High ROE (26.3%) | Low Leverage (D/E: 0.06) | Healthy Margins (12.6%),38.0,Constructive RSI (Neutral-Bullish),18.3,MC Target Prob: 4.7% | Model Predicts Positive Return | Expected Horizon: 4.0d,0.05,0.4,0.0005,76991.0,76.2,41.7,25.0,100.0,70.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-4.41,42.89,6540.04,4375.22,48.6,58.0,41.4,9.84,26.3,25.1,0.06,Nifty IT
PETRONET,286.25,AVOID,37.2,0.29,4.1 days,38.7,High ROE (18.6%) | Low Leverage (D/E: 0.11),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.0,MC Target Prob: 1.4% | Expected Horizon: 4.1d,0.01,0.39,-0.018,40103.0,67.8,56.7,80.0,55.0,85.0,70.0,YES,NO,NO,None,0.0,-10.31,10.01,319.14,260.2,55.0,46.4,10.3,1.8,18.6,-23.3,0.11,Nifty Energy
PHOENIXLTD,1868.4,WAIT,68.9,0.47,3.8 days,73.5,Strong Revenue Growth (33.7%) | Low Leverage (D/E: 0.37) | Healthy Margins (27.7%),92.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope | Bullish Pullback Entry,18.1,MC Target Prob: 4.4% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.04,0.45,0.0032,63149.0,55.5,41.7,25.0,100.0,85.0,40.0,NO,NO,NO,None,0.0,-4.22,32.04,1950.8,1415.03,53.6,64.9,50.3,5.75,11.1,33.7,0.37,Nifty Realty
POWERGRID,255.48,AVOID,36.3,0.26,4.2 days,65.0,High ROE (16.5%) | Healthy Margins (34.1%),20.0,Neutral Setup,0.2,MC Target Prob: 0.3% | Expected Horizon: 4.2d,0.0,0.37,-0.0115,269997.0,67.8,80.0,65.0,35.0,70.0,100.0,YES,NO,YES,Breakdown,10.0,-17.55,5.18,309.87,242.91,38.7,45.8,14.4,2.69,16.5,-5.0,1.51,"Nifty Energy, Nifty Infra"
POWERINDIA,16937.0,AVOID,48.0,0.37,3.4 days,73.5,Strong Revenue Growth (46.2%) | High ROE (21.0%) | Low Leverage (D/E: 0.02) | Healthy Margins (12.1%),20.0,Neutral Setup,39.7,MC Target Prob: 13.9% | Model Predicts +4.2% (10d) | Expected Horizon: 3.4d,0.14,0.51,0.042,156048.0,55.5,51.7,25.0,100.0,35.0,85.0,NO,NO,YES,Breakdown,10.0,-25.57,76.08,22755.0,9618.96,35.1,50.2,158.3,30.15,21.0,46.2,0.02,Nifty Energy
PRESTIGE,1500.2,AVOID,35.4,0.29,3.7 days,54.8,Strong Revenue Growth (166.5%),20.0,Neutral Setup,18.7,MC Target Prob: 5.2% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.05,0.5,0.0086,57201.0,60.2,60.0,25.0,100.0,50.0,85.0,NO,NO,YES,Breakdown,10.0,-16.84,41.65,1804.02,1059.08,33.4,42.8,47.8,3.51,8.0,166.5,1.05,Nifty Realty
RELIANCE,1458.8,AVOID,43.2,0.32,4.5 days,73.6,Low Leverage (D/E: 0.37),20.0,Neutral Setup,15.1,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.5d,0.0,0.28,0.0046,1709557.0,61.2,61.7,80.0,45.0,35.0,85.0,NO,NO,NO,None,0.0,-8.38,26.05,1592.3,1157.28,29.3,48.6,21.2,1.89,9.1,12.5,0.37,"Nifty Energy, Nifty Infra"
RPOWER,33.18,SELL,29.5,0.27,3.2 days,31.6,Low Leverage (D/E: 0.92),20.0,Neutral Setup,41.4,MC Target Prob: 16.3% | Model Predicts +2.1% (10d) | Expected Horizon: 3.2d,0.16,0.56,0.0211,11270.0,68.2,100.0,70.0,20.0,65.0,70.0,YES,YES,YES,Breakdown,10.0,-53.44,0.79,71.27,32.92,29.7,41.1,0.0,0.7,-2.1,-4.6,0.92,Nifty Energy
SHREECEM,27550.0,AVOID,37.8,0.29,4.5 days,40.5,Low Leverage (D/E: 0.38) | Healthy Margins (14.5%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,0.0,MC Target Prob: 0.1% | Expected Horizon: 4.5d,0.0,0.27,-0.0158,84916.0,57.8,56.7,25.0,47.5,100.0,100.0,YES,NO,YES,Breakdown,10.0,-14.58,11.49,32253.6,24711.56,68.3,43.8,48.6,9.22,0.0,5.2,0.38,Nifty Infra
SIEMENS,2970.8,AVOID,32.8,0.28,3.9 days,49.9,Low Leverage (D/E: 0.02),20.0,Neutral Setup,16.6,MC Target Prob: 2.3% | Model Predicts Positive Return | Expected Horizon: 3.9d,0.02,0.47,0.009,129058.0,53.0,80.0,25.0,45.0,35.0,85.0,YES,NO,YES,Breakdown,10.0,-17.86,9.46,3616.83,2713.99,36.7,38.9,76.5,9.32,0.0,14.6,0.02,Nifty Energy
SJVN,77.51,AVOID,48.0,0.35,3.7 days,62.2,Strong Revenue Growth (196.7%) | Healthy Margins (14.2%),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,1.9,MC Target Prob: 2.8% | Expected Horizon: 3.7d,0.03,0.52,-0.0118,28408.0,60.5,56.7,40.0,65.0,100.0,55.0,YES,NO,YES,Breakdown,10.0,-24.89,11.85,103.19,69.29,57.8,51.7,44.3,1.96,4.5,196.7,2.27,Nifty Energy
SOBHA,1549.4,WAIT,59.2,0.44,3.7 days,61.4,Strong Revenue Growth (60.2%) | Low Leverage (D/E: 0.22),80.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope,17.6,MC Target Prob: 3.7% | Model Predicts Positive Return | Expected Horizon: 3.7d,0.04,0.49,0.0156,13870.0,76.8,28.3,25.0,100.0,100.0,70.0,NO,NO,YES,Confirmed Bounce,80.0,-8.92,41.83,1701.2,1092.44,62.7,64.5,71.7,2.94,4.2,60.2,0.22,Nifty Realty
SONACOMS,460.15,AVOID,38.3,0.27,3.9 days,69.0,Strong Revenue Growth (45.4%) | Low Leverage (D/E: 0.07) | Healthy Margins (14.4%),20.0,Neutral Setup,1.3,MC Target Prob: 1.8% | Expected Horizon: 3.9d,0.02,0.45,-0.0084,36653.0,86.5,80.0,25.0,90.0,65.0,85.0,YES,NO,YES,Confirmed Bounce,70.0,-20.25,13.92,577.03,403.93,32.4,52.8,57.3,6.41,10.7,45.4,0.07,Nifty Auto
SUZLON,49.01,AVOID,45.8,0.3,3.7 days,84.3,Strong Revenue Growth (44.9%) | High ROE (40.6%) | Low Leverage (D/E: 0.06) | Healthy Margins (19.0%),20.0,Neutral Setup,4.5,MC Target Prob: 6.4% | Expected Horizon: 3.7d,0.06,0.48,-0.0251,74776.0,70.8,100.0,55.0,55.0,50.0,85.0,YES,YES,YES,Breakdown,10.0,-31.44,0.66,71.48,48.69,28.6,53.3,23.6,9.53,40.6,44.9,0.06,"Nifty Energy, Nifty Infra"
TATAPOWER,367.4,SELL,24.3,0.21,4.1 days,24.2,Average Fundamentals,38.0,Constructive RSI (Neutral-Bullish),0.5,MC Target Prob: 0.7% | Expected Horizon: 4.1d,0.01,0.39,-0.0058,129156.0,55.8,80.0,40.0,10.0,65.0,100.0,YES,NO,YES,Breakdown,10.0,-11.41,9.61,414.7,335.18,40.1,33.8,34.5,3.27,11.3,-12.8,1.68,"Nifty Energy, Nifty Infra"
TCS,3135.5,WAIT,50.4,0.33,4.5 days,82.3,High ROE (48.4%) | Low Leverage (D/E: 0.10) | Healthy Margins (18.4%),38.0,Constructive RSI (Neutral-Bullish),0.0,MC Target Prob: 0.0% | Expected Horizon: 4.5d,0.0,0.28,-0.0013,779300.0,77.0,80.0,65.0,70.0,85.0,100.0,YES,NO,NO,None,0.0,-23.01,10.94,4072.81,2826.29,40.6,58.4,15.8,6.87,48.4,9.6,0.1,Nifty IT
TECHM,1588.5,WAIT,59.1,0.39,4.4 days,73.6,High ROE (16.6%) | Low Leverage (D/E: 0.07),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,0.3,MC Target Prob: 0.4% | Expected Horizon: 4.4d,0.0,0.31,-0.0008,130989.0,81.5,61.7,40.0,80.0,100.0,70.0,NO,NO,YES,Neckline Breakout,75.0,-5.14,28.42,1674.6,1236.96,43.9,65.8,27.3,4.43,16.6,12.6,0.07,Nifty IT
THERMAX,2971.8,AVOID,48.1,0.35,3.7 days,62.4,Low Leverage (D/E: 0.42),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,2.3,MC Target Prob: 3.2% | Expected Horizon: 3.7d,0.03,0.51,-0.0257,52904.0,66.0,70.0,25.0,80.0,85.0,100.0,YES,NO,YES,Breakdown,10.0,-26.24,7.14,4028.89,2773.8,45.6,53.5,73.6,9.53,13.7,11.1,0.42,Nifty Energy
TIINDIA,2352.81,SELL,28.0,0.23,3.7 days,46.0,Strong Revenue Growth (20.7%) | Low Leverage (D/E: 0.28),20.0,Neutral Setup,1.5,MC Target Prob: 2.2% | Expected Horizon: 3.7d,0.02,0.49,-0.0094,59275.0,53.0,83.3,25.0,55.0,35.0,55.0,YES,YES,YES,Breakdown,10.0,-31.43,0.0,3431.47,2352.81,20.0,35.5,93.0,7.88,0.0,20.7,0.28,Nifty Auto
TORNTPOWER,1331.31,AVOID,43.6,0.33,3.8 days,52.0,Low Leverage (D/E: 0.71),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,3.3,MC Target Prob: 4.7% | Expected Horizon: 3.8d,0.05,0.47,-0.0161,73288.0,74.0,56.7,40.0,10.0,100.0,100.0,YES,NO,YES,Confirmed Bounce,80.0,-16.86,12.09,1601.25,1187.69,57.7,52.7,30.4,3.9,13.0,-0.8,0.71,Nifty Energy
TVSMOTOR,3677.55,WAIT,63.1,0.43,4.4 days,61.8,Strong Revenue Growth (31.3%) | High ROE (31.6%),92.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Positive Trend Slope | Bullish Pullback Entry,15.6,MC Target Prob: 0.9% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.01,0.29,0.0146,158483.0,75.2,20.0,25.0,90.0,100.0,100.0,NO,NO,YES,Confirmed Bounce,70.0,-4.54,70.25,3852.63,2160.06,55.3,66.7,52.5,47.43,31.6,31.3,3.06,Nifty Auto
ULTRACEMCO,12255.0,AVOID,47.1,0.38,4.4 days,54.5,Low Leverage (D/E: 0.29),56.0,Constructive RSI (Neutral-Bullish) | Positive Trend Slope,15.1,MC Target Prob: 0.1% | Model Predicts Positive Return | Expected Horizon: 4.4d,0.0,0.28,0.0099,317556.0,50.8,38.3,40.0,32.5,85.0,100.0,NO,NO,NO,None,0.0,-4.81,21.76,12874.0,10064.65,67.8,48.2,38.9,4.41,10.6,3.0,0.29,Nifty Infra
UNOMINDA,1191.53,AVOID,41.9,0.32,3.8 days,69.3,Strong Revenue Growth (17.8%) | High ROE (19.2%) | Low Leverage (D/E: 0.38),20.0,Neutral Setup,18.5,MC Target Prob: 5.0% | Model Predicts Positive Return | Expected Horizon: 3.8d,0.05,0.44,0.0129,62395.0,79.0,60.0,25.0,100.0,65.0,100.0,NO,NO,YES,Neckline Breakout,75.0,-12.73,48.74,1365.3,801.07,31.6,53.0,52.0,9.99,19.2,17.8,0.38,Nifty Auto
WIPRO,253.65,WAIT,67.6,0.47,4.2 days,85.8,High ROE (15.4%) | Low Leverage (D/E: 0.23) | Healthy Margins (14.2%),74.0,Bullish Trend Alignment (Price > SMA50 > SMA200) | Constructive RSI (Neutral-Bullish) | Bullish Pullback Entry,15.5,MC Target Prob: 0.7% | Model Predicts Positive Return | Expected Horizon: 4.2d,0.01,0.35,0.0042,187704.0,91.0,80.0,80.0,35.0,100.0,100.0,YES,NO,YES,Neckline Breakout,75.0,-16.84,13.31,305.02,223.85,41.8,74.6,14.3,2.09,15.4,7.7,0.23,Nifty IT
